2,33,30,64,25,65,9216,-4436,12812,-412,-49,-34
2,33,31,64,25,64,9424,-4216,12760,-583,22,-51
2,31,32,64,23,70,9360,-4236,12744,-444,215,68
2,31,32,64,27,68,9172,-4264,12896,-443,110,-38
2,32,31,65,27,67,9348,-4292,12876,-484,191,10
2,32,31,65,27,66,9328,-4452,12672,-469,238,-33
2,25,30,64,28,64,9340,-4612,12932,-214,305,-21
2,27,30,64,27,64,9268,-4300,12912,-408,107,-56
2,29,30,64,27,62,9260,-4424,12836,-232,129,-49
2,31,31,63,27,62,9256,-4444,12704,-380,316,-68
2,34,35,68,22,60,9112,-4224,13172,-495,177,-88
2,33,33,66,23,61,9160,-4492,13024,-276,126,-134
2,33,32,65,23,62,9184,-4448,12720,-298,119,-74
2,33,32,67,24,64,9184,-4408,12956,-220,321,-65
2,36,31,69,19,58,8732,-4440,13108,-320,194,-143
2,34,31,68,22,61,9112,-4316,13076,-456,186,-120
2,35,32,66,24,62,8956,-4324,13152,-443,-17,-98
2,34,28,66,25,63,9156,-4484,12964,-238,97,-69
2,26,33,60,20,73,8952,-4444,12912,-414,276,-144
2,27,32,63,21,69,8772,-4484,13044,-379,214,-104
2,29,32,65,23,66,8828,-4416,13176,-339,-41,-155
2,30,31,64,25,69,8996,-4500,12908,-292,56,-193
2,29,30,75,14,66,8840,-4392,13208,-356,215,-160
2,31,30,72,18,65,8828,-4332,13136,-468,101,-178
2,31,30,68,20,64,8904,-4424,12988,-462,83,-106
2,31,29,66,22,63,8980,-4368,12804,-528,144,-35
2,31,36,49,25,64,8972,-4152,12888,-419,406,-50
2,32,35,54,25,66,8752,-4616,13332,-843,367,93
2,32,33,58,26,66,8580,-4624,13096,-457,253,-24
2,32,32,60,24,65,8708,-4672,13388,-349,218,-148
