2,34,33,60,28,66,14144,2620,8300,-737,477,261
2,33,33,61,29,65,14128,2356,8432,-797,326,341
2,33,33,59,29,65,14272,2404,8412,-786,443,111
2,33,32,60,29,65,13968,2360,8576,-475,34,96
2,26,29,52,33,72,14096,2112,8472,-515,86,-13
2,28,31,56,32,68,14036,2100,8348,-481,-165,114
2,29,32,57,31,69,14132,2148,8508,-571,531,41
2,30,31,58,33,67,14064,2256,8760,-630,358,185
2,31,31,71,34,55,13972,2124,8792,-565,519,176
2,31,31,67,32,59,14112,2092,8768,-485,97,111
2,32,32,66,31,63,13872,1968,8696,-252,-26,-106
2,32,32,64,29,63,14060,1956,8572,-287,-107,52
2,33,39,62,25,78,14064,1840,8696,-532,217,90
2,33,37,61,27,73,13984,1928,8788,-526,339,29
2,33,35,62,28,70,13924,1892,8752,-429,156,-124
2,32,34,62,28,68,14064,1980,8804,-295,51,-161
2,31,27,62,31,64,13936,2148,8904,-298,-263,-142
2,32,30,61,30,64,14160,1980,8516,-288,-219,-154
2,32,30,60,29,64,14132,1920,8680,-312,30,-115
2,32,31,61,28,61,14012,1904,8788,-338,191,4
2,38,38,49,29,63,13888,1908,8876,-406,199,-36
2,36,35,54,27,64,13848,1920,8896,-302,-48,-154
2,35,35,56,28,63,13824,2020,8752,-332,-41,-292
2,34,33,58,28,62,14136,2024,8732,-300,-97,-161
2,32,33,66,27,71,14028,2092,8772,-327,81,-152
2,33,35,64,27,71,13972,2084,8636,-332,-62,-10
2,33,34,63,28,70,13988,2036,8660,-330,5,-7
2,33,33,60,28,68,13996,1820,8632,-295,-47,-107
2,33,36,56,38,67,13756,1960,8852,-222,-54,-158
2,33,35,57,35,66,14188,1952,8704,-175,-322,-297
