9,0.386,0.364,0.643,0.640,0.613,0.71,-0.55,0.47,-3.06,-0.69,-0.93
9,0.381,0.359,0.646,0.648,0.610,0.71,-0.55,0.48,-1.76,0.89,-0.09
9,0.380,0.350,0.645,0.645,0.611,0.71,-0.55,0.48,-3.24,0.30,-1.02
9,0.377,0.354,0.646,0.643,0.603,0.71,-0.54,0.49,-2.71,0.62,-1.21
9,0.594,0.337,0.647,0.629,0.604,0.71,-0.55,0.49,-3.08,0.08,-1.63
9,0.555,0.331,0.647,0.627,0.610,0.70,-0.54,0.48,-3.09,-0.47,-1.45
9,0.525,0.346,0.646,0.624,0.610,0.71,-0.54,0.48,-2.46,-0.73,-0.97
9,0.506,0.336,0.642,0.623,0.612,0.72,-0.54,0.48,-2.44,0.42,-0.53
9,0.459,0.336,0.646,0.577,0.609,0.71,-0.54,0.48,-2.75,0.44,-0.76
9,0.446,0.328,0.644,0.582,0.612,0.71,-0.54,0.48,-2.08,0.42,-1.01
9,0.439,0.329,0.646,0.589,0.634,0.71,-0.55,0.49,-3.15,-0.57,-1.09
9,0.429,0.332,0.644,0.593,0.629,0.71,-0.54,0.48,-2.47,-0.82,-1.21
9,0.421,0.295,0.658,0.604,0.633,0.71,-0.54,0.48,-2.48,-0.12,-0.63
9,0.397,0.302,0.651,0.604,0.628,0.71,-0.54,0.48,-2.44,0.45,-0.83
9,0.397,0.307,0.648,0.607,0.625,0.70,-0.54,0.49,-2.32,0.62,-0.83
9,0.396,0.303,0.633,0.610,0.621,0.70,-0.54,0.49,-2.88,0.73,-0.36
9,0.387,0.311,0.627,0.619,0.617,0.71,-0.55,0.49,-2.26,-0.53,-0.61
9,0.386,0.303,0.631,0.618,0.615,0.71,-0.55,0.48,-2.50,-0.44,-1.67
9,0.373,0.303,0.631,0.621,0.614,0.70,-0.54,0.48,-2.94,0.26,-1.15
9,0.376,0.315,0.628,0.620,0.611,0.71,-0.54,0.48,-2.21,0.07,-1.02
9,0.370,0.308,0.624,0.618,0.602,0.71,-0.54,0.49,-2.76,-0.30,-1.02
9,0.377,0.301,0.620,0.651,0.592,0.71,-0.54,0.49,-2.31,0.21,-1.01
9,0.378,0.307,0.621,0.657,0.595,0.71,-0.54,0.48,-2.24,0.24,-0.51
9,0.378,0.318,0.621,0.647,0.589,0.71,-0.54,0.49,-2.30,0.05,-0.38
9,0.372,0.325,0.626,0.654,0.592,0.70,-0.54,0.48,-1.91,0.83,-0.01
9,0.372,0.321,0.651,0.649,0.608,0.70,-0.54,0.48,-2.65,0.58,-0.08
9,0.370,0.330,0.653,0.644,0.605,0.71,-0.55,0.49,-1.71,0.23,-0.05
9,0.359,0.334,0.646,0.648,0.611,0.70,-0.54,0.50,-1.92,0.30,0.16
9,0.362,0.334,0.647,0.642,0.614,0.71,-0.56,0.49,-1.82,-0.23,0.02
9,0.365,0.335,0.642,0.639,0.614,0.70,-0.54,0.48,-3.17,-0.63,-0.81
