9,0.352,0.340,0.629,0.617,0.601,0.70,-0.55,0.49,-3.31,0.43,-0.56
9,0.378,0.342,0.624,0.628,0.587,0.71,-0.55,0.50,-2.19,-0.32,-0.97
9,0.389,0.344,0.631,0.628,0.593,0.70,-0.55,0.49,-3.18,-0.97,-2.15
9,0.387,0.346,0.636,0.635,0.587,0.70,-0.54,0.49,-2.76,-0.80,-1.77
9,0.383,0.336,0.632,0.632,0.588,0.70,-0.54,0.48,-2.56,-0.95,-1.06
9,0.382,0.331,0.635,0.640,0.414,0.71,-0.55,0.49,-2.89,-0.29,-0.58
9,0.378,0.330,0.632,0.636,0.443,0.70,-0.54,0.47,-2.53,0.49,-0.23
9,0.372,0.337,0.629,0.628,0.470,0.70,-0.55,0.50,-2.07,0.48,-0.31
9,0.407,0.331,0.631,0.625,0.490,0.70,-0.55,0.49,-2.80,-0.04,-0.76
9,0.572,0.325,0.630,0.621,0.508,0.71,-0.54,0.49,-2.22,-0.26,-0.90
9,0.539,0.332,0.626,0.627,0.512,0.70,-0.54,0.48,-2.04,-0.15,-0.70
9,0.512,0.336,0.628,0.627,0.519,0.71,-0.55,0.48,-3.19,0.32,-0.89
9,0.489,0.333,0.629,0.633,0.531,0.71,-0.55,0.49,-2.54,0.74,-0.60
9,0.466,0.335,0.626,0.637,0.540,0.69,-0.55,0.49,-2.95,0.05,-0.73
9,0.469,0.336,0.620,0.652,0.727,0.70,-0.56,0.49,-2.62,-0.06,-0.98
9,0.441,0.342,0.618,0.647,0.704,0.70,-0.55,0.48,-2.78,-0.19,-1.27
9,0.437,0.338,0.627,0.640,0.687,0.71,-0.54,0.49,-2.57,-0.29,-0.95
9,0.431,0.341,0.626,0.633,0.671,0.70,-0.54,0.50,-2.64,-0.53,-1.53
9,0.418,0.346,0.632,0.644,0.647,0.71,-0.54,0.49,-2.75,-0.02,-0.73
9,0.412,0.343,0.629,0.644,0.638,0.70,-0.55,0.48,-2.36,0.05,-0.55
9,0.405,0.345,0.632,0.643,0.635,0.71,-0.55,0.49,-2.32,0.00,-0.95
9,0.398,0.347,0.632,0.653,0.630,0.69,-0.55,0.49,-2.17,-0.32,-1.05
9,0.400,0.334,0.632,0.660,0.624,0.70,-0.54,0.48,-2.62,-0.31,-1.26
9,0.396,0.337,0.628,0.653,0.622,0.70,-0.54,0.48,-2.79,-0.29,-1.11
9,0.399,0.332,0.627,0.648,0.621,0.70,-0.55,0.49,-2.43,-0.11,-1.04
9,0.398,0.334,0.624,0.646,0.622,0.70,-0.54,0.49,-2.88,0.40,-0.93
9,0.385,0.330,0.626,0.631,0.623,0.70,-0.55,0.48,-2.17,0.57,-0.90
9,0.343,0.272,0.647,0.631,0.622,0.70,-0.55,0.50,-3.18,0.42,-0.85
9,0.352,0.282,0.642,0.632,0.617,0.69,-0.55,0.49,-2.62,0.27,-0.86
9,0.356,0.290,0.640,0.628,0.616,0.70,-0.54,0.49,-3.02,-0.29,-1.51
