Bisexual,0.877,0.658,0.463,0.674,0.597,0.93,-0.06,0.02,-142.49,-39.24,-0.46
Bisexual,0.890,0.651,0.474,0.659,0.601,0.89,-0.24,0.04,-21.56,-16.16,-17.86
Bisexual,0.896,0.645,0.475,0.670,0.605,0.98,-0.31,-0.05,10.47,-3.60,11.40
Bisexual,0.901,0.638,0.479,0.653,0.608,0.91,-0.37,-0.10,12.75,-23.79,-3.52
Bisexual,0.903,0.636,0.480,0.665,0.608,0.91,-0.40,-0.02,-6.85,11.44,-6.80
Bisexual,0.897,0.634,0.482,0.632,0.622,0.94,-0.46,0.05,5.54,-3.21,-3.86
Bisexual,0.892,0.632,0.492,0.637,0.619,0.94,-0.40,0.07,-3.06,-0.11,-3.96
Bisexual,0.835,0.663,0.487,0.628,0.617,0.95,-0.41,0.07,-3.08,4.31,-0.91
Bisexual,0.838,0.658,0.480,0.604,0.600,0.94,-0.39,0.08,-7.24,2.73,1.69
Bisexual,0.841,0.663,0.478,0.609,0.599,0.90,-0.43,0.13,14.97,2.36,-4.07
Bisexual,0.844,0.658,0.481,0.558,0.591,0.95,-0.43,0.12,-12.99,-6.43,-7.27
Bisexual,0.853,0.676,0.486,0.563,0.592,0.94,-0.38,0.10,-3.66,0.63,-0.21
Bisexual,0.864,0.659,0.483,0.553,0.595,0.95,-0.41,0.12,-5.56,8.18,1.21
Bisexual,0.870,0.660,0.479,0.570,0.593,0.95,-0.37,0.09,-10.02,1.71,-7.85
Bisexual,0.872,0.659,0.477,0.562,0.594,0.97,-0.31,0.05,-6.69,-2.44,-3.95
Bisexual,0.861,0.650,0.469,0.557,0.600,0.98,-0.39,0.02,-0.54,1.39,-2.79
Bisexual,0.852,0.661,0.462,0.672,0.618,0.97,-0.38,0.05,-2.50,0.53,-0.61
Bisexual,0.858,0.672,0.465,0.644,0.611,0.97,-0.40,0.07,-7.00,2.60,-0.88
Bisexual,0.867,0.666,0.476,0.643,0.602,0.99,-0.36,0.06,-2.08,2.57,-0.17
Bisexual,0.875,0.658,0.475,0.606,0.597,0.98,-0.36,0.08,0.02,-1.40,-2.26
Bisexual,0.853,0.648,0.475,0.576,0.590,0.98,-0.37,0.06,-3.65,-2.42,-2.18
Bisexual,0.855,0.642,0.478,0.554,0.595,0.97,-0.35,0.07,-6.27,-2.11,-0.67
Bisexual,0.862,0.640,0.479,0.567,0.595,0.97,-0.37,0.06,1.21,-1.25,-1.17
Bisexual,0.871,0.661,0.498,0.509,0.610,0.98,-0.33,0.08,-4.07,-4.09,-1.58
Bisexual,0.871,0.664,0.493,0.528,0.611,0.97,-0.35,0.09,-4.14,4.54,2.88
Bisexual,0.883,0.654,0.489,0.536,0.608,0.97,-0.35,0.05,-5.24,-4.42,-1.49
Bisexual,0.887,0.641,0.493,0.531,0.610,0.99,-0.35,0.03,8.09,3.82,-2.35
Bisexual,0.887,0.640,0.491,0.541,0.606,0.96,-0.31,0.03,5.99,0.44,-1.11
Bisexual,0.890,0.635,0.495,0.546,0.616,0.99,-0.33,0.04,7.32,-3.11,0.12
Bisexual,0.886,0.698,0.494,0.551,0.619,0.98,-0.26,0.05,-5.01,0.24,0.25
