u,0.503,0.408,0.309,0.551,0.744,0.87,0.15,0.51,-2.76,-0.15,-0.09
u,0.499,0.402,0.312,0.551,0.733,0.86,0.14,0.52,-3.25,-0.83,-0.78
u,0.500,0.399,0.304,0.532,0.742,0.87,0.15,0.51,-3.34,-1.23,-1.00
u,0.496,0.390,0.306,0.529,0.742,0.86,0.14,0.51,-3.79,-2.09,-0.41
u,0.495,0.386,0.314,0.535,0.739,0.86,0.15,0.50,-3.27,-0.85,-0.82
u,0.493,0.389,0.322,0.530,0.734,0.87,0.14,0.51,-3.22,-2.09,-1.21
u,0.491,0.395,0.319,0.545,0.732,0.87,0.16,0.51,-4.33,-1.09,-0.99
u,0.524,0.389,0.317,0.559,0.722,0.88,0.15,0.49,-2.48,-2.52,-0.59
u,0.517,0.389,0.316,0.559,0.733,0.88,0.14,0.49,-3.05,-0.93,-0.95
u,0.512,0.404,0.319,0.558,0.736,0.88,0.16,0.49,-2.84,0.60,-0.78
u,0.509,0.406,0.317,0.559,0.731,0.87,0.15,0.49,-1.79,1.20,-0.89
u,0.504,0.415,0.313,0.495,0.780,0.88,0.16,0.50,-2.57,1.69,-0.56
u,0.506,0.415,0.313,0.497,0.768,0.87,0.15,0.51,-1.53,0.92,-0.02
u,0.503,0.408,0.320,0.496,0.750,0.87,0.15,0.51,-2.53,0.23,-0.41
u,0.501,0.410,0.325,0.506,0.752,0.88,0.15,0.50,-2.98,0.94,-0.58
u,0.494,0.421,0.329,0.520,0.736,0.89,0.16,0.51,-2.82,1.89,-1.05
u,0.493,0.414,0.336,0.519,0.734,0.86,0.16,0.53,-3.25,1.08,-0.72
u,0.491,0.409,0.335,0.513,0.738,0.86,0.15,0.51,-2.56,-2.82,0.69
u,0.493,0.402,0.339,0.509,0.738,0.88,0.12,0.49,-3.30,-3.31,-0.30
u,0.487,0.425,0.352,0.529,0.736,0.89,0.14,0.47,-3.03,-0.02,-1.80
u,0.487,0.416,0.349,0.534,0.727,0.88,0.15,0.48,-2.07,2.95,-0.96
u,0.491,0.408,0.346,0.532,0.734,0.87,0.15,0.50,-0.89,5.09,-1.30
u,0.490,0.409,0.338,0.538,0.755,0.86,0.16,0.52,0.74,2.36,-0.36
u,0.488,0.400,0.294,0.520,0.733,0.87,0.15,0.53,-1.03,1.56,0.18
u,0.489,0.405,0.297,0.541,0.718,0.86,0.14,0.53,-2.56,-0.58,-0.16
u,0.488,0.403,0.304,0.537,0.707,0.86,0.14,0.49,-3.20,-0.56,-0.40
u,0.487,0.408,0.307,0.532,0.704,0.87,0.15,0.48,-3.08,0.69,-0.60
u,0.477,0.398,0.308,0.541,0.676,0.86,0.15,0.48,-0.40,3.47,-0.64
u,0.476,0.396,0.308,0.552,0.669,0.87,0.14,0.50,1.48,5.08,-0.16
u,0.478,0.389,0.308,0.551,0.688,0.89,0.14,0.52,1.19,5.99,-1.37
