OK,0.645,0.670,0.762,0.415,0.626,0.69,0.10,0.06,15.82,40.93,-130.41
OK,0.743,0.670,0.765,0.423,0.628,0.62,0.41,0.11,-8.34,-26.15,143.08
OK,0.733,0.666,0.761,0.419,0.628,0.32,1.13,0.15,-6.18,17.03,-80.64
OK,0.721,0.664,0.766,0.414,0.627,0.40,0.89,0.18,0.48,1.46,-2.84
OK,0.708,0.666,0.774,0.410,0.598,0.38,0.91,0.18,0.53,0.54,-1.73
OK,0.697,0.672,0.779,0.413,0.594,0.36,0.90,0.20,-2.44,-0.56,-1.88
OK,0.689,0.670,0.788,0.416,0.600,0.39,0.90,0.18,-3.66,0.33,0.67
OK,0.683,0.670,0.781,0.412,0.612,0.40,0.90,0.18,-3.30,0.44,0.60
OK,0.676,0.728,0.782,0.407,0.614,0.41,0.90,0.19,-2.60,1.26,-0.72
OK,0.677,0.716,0.778,0.457,0.620,0.41,0.89,0.18,-2.93,-1.27,-1.00
OK,0.675,0.705,0.778,0.448,0.627,0.42,0.88,0.17,-4.00,-1.87,0.49
OK,0.669,0.692,0.774,0.439,0.631,0.42,0.87,0.18,-5.12,-4.92,-0.72
OK,0.671,0.679,0.772,0.430,0.637,0.42,0.88,0.19,-1.66,-0.86,0.29
OK,0.669,0.672,0.778,0.433,0.634,0.46,0.88,0.17,-1.62,1.95,3.33
OK,0.670,0.661,0.785,0.443,0.633,0.48,0.85,0.18,0.29,4.82,4.32
OK,0.663,0.661,0.791,0.442,0.634,0.51,0.85,0.17,-6.55,-6.13,-1.27
OK,0.665,0.664,0.789,0.440,0.627,0.51,0.85,0.16,-3.07,-4.02,-2.63
OK,0.663,0.661,0.785,0.439,0.628,0.51,0.85,0.16,-2.99,-0.56,1.03
OK,0.659,0.668,0.746,0.431,0.645,0.49,0.87,0.18,-2.33,-2.11,2.08
OK,0.654,0.663,0.748,0.436,0.643,0.51,0.86,0.18,-3.58,0.97,-0.65
OK,0.647,0.668,0.753,0.428,0.641,0.50,0.86,0.17,-3.10,1.70,-2.42
OK,0.648,0.666,0.726,0.437,0.639,0.49,0.84,0.18,-0.69,-0.77,-2.27
OK,0.644,0.662,0.639,0.465,0.657,0.51,0.84,0.17,-2.37,-0.38,-1.85
OK,0.646,0.670,0.656,0.451,0.648,0.52,0.84,0.16,-3.56,1.82,-1.95
OK,0.648,0.711,0.679,0.430,0.648,0.51,0.85,0.16,-2.21,-0.01,2.99
OK,0.645,0.701,0.702,0.415,0.646,0.52,0.85,0.15,-2.67,1.20,-2.44
OK,0.637,0.683,0.708,0.416,0.646,0.53,0.84,0.15,-2.61,-0.01,-1.78
OK,0.644,0.678,0.727,0.413,0.646,0.50,0.85,0.17,-2.82,-0.53,-0.53
OK,0.643,0.676,0.739,0.421,0.640,0.52,0.83,0.16,-2.89,0.26,-0.08
OK,0.649,0.666,0.747,0.415,0.637,0.53,0.83,0.15,-2.38,-0.96,1.05
