Absent,0.172,0.752,0.168,0.324,0.574,1.18,0.12,-0.31,-8.63,84.50,-17.48
Absent,0.170,0.761,0.163,0.326,0.568,0.51,-0.19,0.39,-123.18,-250.14,-7.11
Absent,0.167,0.769,0.159,0.326,0.564,1.25,-0.51,0.09,24.69,45.37,-24.74
Absent,0.163,0.779,0.155,0.314,0.563,0.97,-0.17,0.18,10.99,-0.08,-11.22
Absent,0.164,0.779,0.150,0.332,0.557,0.98,-0.23,0.15,-0.49,1.47,-0.98
Absent,0.166,0.787,0.150,0.331,0.556,0.99,-0.23,0.20,0.30,6.35,-2.89
Absent,0.165,0.783,0.147,0.324,0.543,0.98,-0.22,0.20,-2.76,-0.72,-1.91
Absent,0.166,0.780,0.144,0.316,0.546,1.00,-0.22,0.23,-3.17,1.22,-2.50
Absent,0.171,0.777,0.137,0.306,0.554,0.97,-0.21,0.23,-0.90,2.79,-0.94
Absent,0.172,0.775,0.140,0.299,0.555,0.98,-0.22,0.25,-2.63,-0.33,-0.34
Absent,0.172,0.775,0.137,0.317,0.566,0.98,-0.18,0.25,-2.53,1.66,-0.95
Absent,0.169,0.778,0.138,0.326,0.562,0.98,-0.20,0.23,-1.64,1.50,-1.26
Absent,0.169,0.779,0.140,0.317,0.557,0.97,-0.23,0.28,-0.63,3.64,3.69
Absent,0.170,0.775,0.142,0.314,0.563,0.97,-0.23,0.26,-5.97,-5.72,-0.47
Absent,0.162,0.776,0.141,0.320,0.569,0.99,-0.21,0.25,-6.98,-2.18,-4.26
Absent,0.164,0.774,0.143,0.310,0.568,0.97,-0.22,0.24,-0.61,-1.73,-1.25
Absent,0.163,0.772,0.140,0.306,0.577,0.98,-0.19,0.24,-2.63,1.87,-1.76
Absent,0.164,0.774,0.141,0.302,0.575,0.98,-0.24,0.27,-1.34,2.24,2.89
Absent,0.163,0.774,0.139,0.310,0.568,0.96,-0.22,0.26,-3.54,-0.65,-0.54
Absent,0.162,0.774,0.141,0.306,0.577,0.96,-0.22,0.29,-2.45,-2.27,-1.60
Absent,0.163,0.780,0.140,0.309,0.581,0.95,-0.20,0.29,-0.99,0.14,-0.72
Absent,0.152,0.820,0.135,0.311,0.587,0.94,-0.22,0.31,-0.74,-5.79,0.79
Absent,0.154,0.816,0.136,0.334,0.581,0.98,-0.19,0.23,-1.07,0.60,-1.50
Absent,0.153,0.811,0.138,0.328,0.580,1.01,-0.21,0.24,-1.36,-8.82,0.53
Absent,0.152,0.802,0.141,0.321,0.575,0.99,-0.20,0.21,6.03,-5.27,0.24
Absent,0.153,0.799,0.137,0.318,0.562,0.98,-0.16,0.18,-7.18,-3.11,-2.41
Absent,0.152,0.796,0.136,0.314,0.574,1.00,-0.15,0.08,-2.15,3.06,11.19
Absent,0.156,0.794,0.136,0.309,0.578,0.91,-0.29,0.31,-6.97,-11.58,-3.05
Absent,0.155,0.797,0.138,0.306,0.574,0.96,-0.42,0.28,4.07,15.18,3.75
Absent,0.158,0.795,0.138,0.302,0.569,0.85,-0.35,0.34,-12.02,1.59,8.72
