0,0.405,0.493,0.804,0.877,0.886,0.91,0.01,0.46,0.37,-0.04,-1.08
0,0.404,0.498,0.804,0.869,0.885,0.90,0.02,0.48,0.52,1.26,-0.52
0,0.405,0.497,0.803,0.860,0.885,0.90,0.04,0.49,1.46,-0.02,0.66
0,0.424,0.492,0.804,0.851,0.884,0.90,0.04,0.47,0.02,-1.31,2.27
0,0.497,0.478,0.810,0.828,0.883,0.90,0.02,0.46,-1.92,-1.24,3.24
0,0.479,0.483,0.806,0.827,0.888,0.90,0.00,0.46,-1.24,0.29,2.67
0,0.469,0.486,0.804,0.825,0.893,0.91,0.00,0.46,-2.57,1.15,2.14
0,0.465,0.483,0.798,0.819,0.884,0.90,-0.01,0.46,-2.31,2.55,0.71
0,0.432,0.508,0.788,0.828,0.840,0.92,0.01,0.47,-2.82,3.18,-1.27
0,0.423,0.514,0.785,0.824,0.843,0.92,0.00,0.48,-4.18,1.57,-3.12
0,0.425,0.503,0.786,0.820,0.849,0.91,0.01,0.49,-3.51,-0.55,-2.79
0,0.426,0.504,0.791,0.815,0.854,0.90,0.01,0.48,-2.63,-1.44,-1.92
0,0.424,0.498,0.791,0.814,0.863,0.90,0.01,0.46,-3.76,0.67,-1.67
0,0.440,0.499,0.793,0.823,0.871,0.90,0.00,0.48,-4.11,2.23,-3.13
0,0.434,0.498,0.790,0.817,0.873,0.90,0.01,0.48,-3.69,1.66,-5.05
0,0.436,0.494,0.791,0.813,0.882,0.89,0.03,0.48,-5.16,1.88,-4.86
0,0.424,0.499,0.791,0.783,0.888,0.89,0.03,0.49,-3.86,1.38,-3.25
0,0.365,0.527,0.799,0.781,0.914,0.89,0.03,0.49,-3.84,0.61,-2.00
0,0.378,0.527,0.794,0.782,0.907,0.89,0.03,0.48,-4.46,1.50,-1.44
0,0.380,0.524,0.790,0.784,0.908,0.90,0.01,0.50,-5.81,0.76,-1.15
0,0.391,0.522,0.790,0.786,0.909,0.89,0.03,0.50,-1.60,-0.22,-0.78
0,0.406,0.529,0.787,0.800,0.910,0.89,0.03,0.50,-3.05,-1.79,0.78
0,0.396,0.517,0.788,0.802,0.902,0.89,0.01,0.49,0.08,-1.60,0.26
0,0.398,0.515,0.782,0.805,0.899,0.90,0.01,0.47,-2.75,-2.82,0.44
0,0.398,0.505,0.786,0.800,0.903,0.89,0.01,0.47,-1.84,-0.33,-0.68
0,0.403,0.503,0.787,0.796,0.899,0.90,0.01,0.48,-2.69,-0.46,-0.72
0,0.462,0.495,0.790,0.786,0.897,0.90,0.02,0.48,-1.57,0.54,-1.25
0,0.461,0.522,0.792,0.792,0.894,0.90,0.02,0.47,-2.71,0.46,-0.89
0,0.454,0.520,0.790,0.792,0.898,0.90,0.02,0.49,-2.21,0.59,-1.15
0,0.453,0.553,0.789,0.787,0.895,0.89,0.02,0.48,-2.89,0.55,-1.18
