7,0.515,0.335,0.736,0.816,0.746,0.78,-0.14,0.63,-2.44,0.29,-2.15
7,0.514,0.329,0.737,0.815,0.752,0.79,-0.15,0.61,-2.02,0.62,-1.76
7,0.514,0.336,0.734,0.801,0.761,0.78,-0.13,0.64,-3.16,0.19,-0.19
7,0.556,0.302,0.740,0.810,0.762,0.78,-0.14,0.64,-0.25,1.13,1.53
7,0.555,0.307,0.740,0.817,0.775,0.77,-0.15,0.65,-2.16,3.41,0.71
7,0.539,0.317,0.737,0.824,0.769,0.77,-0.15,0.63,-3.62,1.87,-0.68
7,0.532,0.323,0.742,0.831,0.775,0.77,-0.14,0.64,-4.87,2.45,-1.59
7,0.526,0.314,0.763,0.856,0.780,0.77,-0.13,0.64,-6.67,1.84,-2.24
7,0.515,0.320,0.751,0.847,0.768,0.77,-0.13,0.64,-4.23,1.06,-2.08
7,0.511,0.317,0.744,0.849,0.772,0.78,-0.13,0.64,-3.46,-0.08,-2.96
7,0.502,0.326,0.745,0.843,0.761,0.77,-0.13,0.63,-3.63,0.40,-2.71
7,0.485,0.326,0.742,0.838,0.760,0.78,-0.13,0.63,-3.75,0.04,-2.02
7,0.543,0.328,0.741,0.842,0.766,0.78,-0.13,0.64,-3.22,0.66,-0.24
7,0.538,0.323,0.734,0.837,0.756,0.78,-0.14,0.63,-2.18,-0.63,0.49
7,0.531,0.325,0.739,0.834,0.758,0.78,-0.13,0.64,-3.29,0.17,0.37
7,0.519,0.321,0.741,0.832,0.760,0.77,-0.14,0.64,-2.52,-1.41,0.21
7,0.546,0.315,0.739,0.832,0.762,0.77,-0.14,0.64,-2.31,-0.54,-0.27
7,0.541,0.308,0.732,0.837,0.761,0.78,-0.15,0.63,-4.23,-0.17,-1.04
7,0.536,0.311,0.726,0.840,0.749,0.77,-0.14,0.64,-3.37,1.31,-0.51
7,0.535,0.315,0.725,0.839,0.747,0.78,-0.13,0.64,-3.46,1.22,-0.07
7,0.514,0.324,0.731,0.836,0.745,0.78,-0.15,0.63,-2.32,1.86,0.38
7,0.519,0.332,0.730,0.834,0.736,0.78,-0.15,0.63,-0.16,2.72,1.50
7,0.515,0.321,0.729,0.834,0.741,0.76,-0.15,0.64,-3.10,2.09,2.19
7,0.504,0.335,0.722,0.825,0.740,0.77,-0.14,0.64,-0.49,0.56,1.98
7,0.505,0.324,0.718,0.821,0.738,0.76,-0.15,0.63,-1.20,-0.47,0.05
7,0.520,0.326,0.713,0.827,0.751,0.77,-0.16,0.65,-0.24,0.04,-1.43
7,0.510,0.336,0.710,0.830,0.748,0.76,-0.14,0.63,0.18,0.10,-1.18
7,0.524,0.345,0.708,0.821,0.754,0.75,-0.14,0.64,0.56,0.34,-0.68
7,0.576,0.352,0.710,0.830,0.751,0.76,-0.13,0.64,1.63,-1.47,-0.56
7,1.000,0.373,0.714,0.800,0.742,0.77,-0.14,0.63,1.89,-1.04,-0.42
