4,32,30,52,36,81,14612,1916,8080,-384,24,-36
4,32,31,52,31,79,14604,1732,7924,-356,-28,-64
4,32,30,52,33,81,14504,1756,7952,-341,-56,-95
4,31,29,52,34,83,14568,1732,7856,-375,-31,-245
4,31,29,53,35,67,14628,1924,7856,-313,-84,-190
4,30,27,53,33,64,14644,1916,7744,-357,19,-223
4,31,29,52,34,68,14540,1840,7868,-284,-29,-109
4,31,29,52,33,74,14652,1840,7876,-246,-21,-96
4,31,30,53,35,75,14540,1820,7848,-370,79,-115
4,31,30,52,36,79,14548,1772,7936,-373,20,-52
4,31,30,52,36,82,14676,1724,7668,-316,71,-160
4,31,31,51,36,82,14484,1816,7828,-373,77,-123
4,31,31,52,36,82,14620,1816,7756,-356,67,-140
4,32,31,52,34,75,14520,1804,7912,-310,26,-95
4,32,31,52,34,80,14604,1852,7684,-307,67,-123
4,32,30,52,33,79,14584,1904,7892,-284,88,-91
4,31,30,52,34,79,14660,1916,7876,-365,98,-118
4,32,31,52,35,77,14516,1828,7948,-283,25,-119
4,28,27,44,33,77,14596,1700,7948,-343,-19,-135
4,29,29,47,32,80,14440,1784,7980,-340,-121,-169
4,31,29,49,33,82,14660,1772,7684,-309,-26,-150
4,31,29,50,34,100,14624,1824,7760,-358,56,-161
4,31,30,51,35,93,14528,1984,7980,-301,88,-74
4,31,31,50,35,88,14576,1780,7960,-319,-115,-36
4,32,30,50,36,85,14596,1856,7928,-329,-30,-67
4,31,30,51,34,83,14624,1728,7924,-364,12,-152
4,31,30,52,35,83,14728,1852,7808,-272,-47,-148
4,31,30,54,36,81,14488,1816,7800,-327,-38,-85
4,31,30,53,35,80,14528,1700,8040,-368,29,-140
4,31,30,52,35,79,14604,1936,7972,-368,-108,-122
