4,32,32,52,35,83,14748,2056,7808,-318,54,81
4,31,31,52,35,80,14640,1756,7872,-419,-54,-67
4,31,31,52,35,80,14508,1628,7896,-389,-114,-117
4,31,30,53,34,78,14752,1696,7844,-346,-215,-149
4,30,31,52,35,79,14716,1844,7664,-400,-127,-157
4,31,31,55,34,79,14744,1896,7640,-309,113,-94
4,30,30,54,32,79,14572,1696,7828,-278,64,-46
4,30,27,56,30,83,14684,1776,7804,-330,39,-68
4,30,29,54,32,82,14652,1740,7904,-383,-55,-111
4,31,29,54,33,83,14580,1692,7728,-296,-63,-124
4,31,29,54,34,82,14620,1664,7876,-314,-27,-133
4,31,30,53,31,73,14748,1632,7744,-373,13,-134
4,32,31,52,31,75,14600,1756,7764,-319,27,-89
4,31,31,53,32,77,14576,1764,7760,-331,-35,-103
4,32,31,52,35,79,14656,1600,7724,-338,26,-90
4,31,31,52,35,78,14660,1824,7768,-358,-23,-125
4,32,30,52,35,82,14704,1820,7804,-356,37,-147
4,31,31,52,35,83,14676,1700,7712,-350,-19,-101
4,31,31,52,34,82,14852,1704,7800,-330,-20,-77
4,31,31,53,35,80,14596,1540,7856,-373,-46,-169
4,24,37,53,33,80,14772,1788,7836,-304,-41,-141
4,27,36,53,34,82,14728,1852,7684,-373,39,-122
4,28,33,52,33,81,14676,1496,7904,-297,57,-111
4,29,33,52,33,81,14636,1676,7828,-267,57,-111
4,29,33,50,32,66,14628,1692,7808,-376,47,-98
4,30,31,51,31,72,14824,1628,7896,-420,39,-102
4,30,30,50,33,75,14716,1624,7912,-292,44,-197
4,30,29,52,34,77,14648,1752,7864,-332,86,-199
4,31,29,51,33,85,14664,1740,7856,-355,58,-138
4,31,29,50,33,86,14676,1780,7844,-317,19,-119
