4,0.940,1.000,0.156,0.184,0.574,0.91,0.07,0.46,-2.39,1.40,-1.40
4,0.941,1.000,0.159,0.189,0.574,0.90,0.08,0.44,-1.74,0.30,-1.21
4,0.940,1.000,0.158,0.185,0.581,0.92,0.08,0.44,-2.05,0.88,-0.86
4,0.941,1.000,0.161,0.186,0.580,0.91,0.07,0.44,-1.40,0.61,-1.03
4,0.942,1.000,0.177,0.209,0.618,0.91,0.08,0.45,-1.55,1.61,-1.27
4,0.938,1.000,0.173,0.202,0.573,0.90,0.06,0.45,-1.11,0.98,-0.86
4,0.937,1.000,0.172,0.198,0.574,0.91,0.08,0.45,2.31,1.98,-0.24
4,0.933,1.000,0.169,0.195,0.580,0.91,0.07,0.45,-1.08,2.11,-0.73
4,0.933,1.000,0.170,0.181,0.583,0.91,0.08,0.45,1.10,2.57,-0.44
4,0.945,1.000,0.177,0.178,0.588,0.91,0.08,0.46,-1.54,1.94,-0.84
4,0.940,1.000,0.168,0.188,0.593,0.91,0.07,0.46,-1.96,1.31,-1.15
4,0.936,1.000,0.169,0.184,0.594,0.90,0.08,0.46,-1.44,1.25,-1.66
4,0.931,1.000,0.166,0.181,0.584,0.91,0.08,0.46,-2.77,1.15,-1.92
4,0.929,1.000,0.165,0.156,0.632,0.90,0.09,0.46,-3.08,0.62,-1.52
4,0.925,1.000,0.163,0.154,0.630,0.91,0.08,0.46,-1.35,0.51,-1.03
4,0.922,1.000,0.154,0.157,0.625,0.91,0.09,0.46,-2.73,0.16,-1.81
4,0.921,1.000,0.144,0.160,0.624,0.91,0.07,0.46,-3.89,-0.04,-2.37
4,0.918,1.000,0.147,0.166,0.630,0.90,0.08,0.46,-2.23,-0.36,-3.27
4,0.932,1.000,0.134,0.196,0.628,0.91,0.09,0.46,-3.21,-0.19,-3.19
4,0.934,1.000,0.130,0.187,0.627,0.90,0.09,0.47,-1.61,0.42,-2.08
4,0.931,1.000,0.133,0.180,0.629,0.91,0.10,0.45,-2.45,0.72,-1.37
4,0.929,1.000,0.137,0.183,0.624,0.90,0.09,0.46,-2.15,0.92,-0.63
4,0.924,1.000,0.142,0.173,0.617,0.91,0.09,0.46,-1.70,0.41,-0.08
4,0.921,1.000,0.147,0.261,0.617,0.89,0.09,0.46,-2.70,0.25,-0.98
4,0.916,1.000,0.151,0.247,0.614,0.90,0.08,0.47,-2.18,0.66,-1.75
4,0.915,1.000,0.152,0.234,0.612,0.89,0.09,0.47,-2.16,0.85,-1.45
4,0.913,1.000,0.146,0.227,0.610,0.91,0.09,0.46,-2.85,0.31,-0.89
4,0.912,1.000,0.092,0.263,0.585,0.91,0.09,0.46,-1.92,0.06,-0.44
4,0.912,1.000,0.103,0.254,0.590,0.90,0.09,0.47,-2.40,0.61,-0.21
4,0.913,1.000,0.103,0.244,0.594,0.90,0.08,0.46,-2.62,-0.02,-0.78
