Bless,0.710,0.569,0.601,0.241,0.499,0.85,0.30,0.15,34.24,79.44,147.24
Bless,0.702,0.571,0.598,0.236,0.501,0.80,0.16,0.63,1.23,1.60,6.49
Bless,0.704,0.561,0.590,0.239,0.508,0.74,0.14,0.66,-5.92,-2.92,-6.63
Bless,0.708,0.568,0.593,0.224,0.511,0.75,0.11,0.67,-4.43,-7.95,-0.79
Bless,0.706,0.575,0.589,0.234,0.510,0.76,0.15,0.68,-7.05,-0.98,-3.85
Bless,0.709,0.580,0.589,0.236,0.516,0.80,0.15,0.61,-1.84,-2.00,-5.50
Bless,0.693,0.560,0.603,0.225,0.528,0.78,0.18,0.62,0.30,-3.99,-0.82
Bless,0.699,0.556,0.593,0.237,0.526,0.82,0.20,0.61,1.40,-0.82,-0.21
Bless,0.695,0.568,0.604,0.220,0.529,0.79,0.16,0.60,-6.07,-3.73,-6.79
Bless,0.704,0.572,0.605,0.224,0.527,0.80,0.14,0.59,0.68,0.01,5.23
Bless,0.667,0.553,0.559,0.209,0.475,0.78,0.17,0.56,4.87,4.10,-4.21
Bless,0.668,0.561,0.569,0.210,0.472,0.80,0.19,0.59,0.07,2.11,-3.86
Bless,0.667,0.558,0.583,0.218,0.473,0.79,0.17,0.60,-4.54,3.29,-1.56
Bless,0.662,0.558,0.579,0.221,0.482,0.81,0.18,0.60,-4.97,0.36,-1.71
Bless,0.666,0.570,0.585,0.223,0.572,0.82,0.19,0.58,-15.98,-6.08,-8.12
Bless,0.666,0.559,0.583,0.229,0.565,0.74,0.20,0.64,0.47,4.56,6.53
Bless,0.669,0.559,0.580,0.225,0.566,0.76,0.20,0.65,-7.35,2.81,-2.53
Bless,0.671,0.542,0.584,0.276,0.561,0.77,0.23,0.62,-2.24,1.31,-0.47
Bless,0.677,0.557,0.590,0.264,0.546,0.72,0.19,0.63,-3.55,-0.29,-5.23
Bless,0.674,0.566,0.588,0.261,0.545,0.75,0.20,0.69,1.82,0.48,-4.07
Bless,0.675,0.570,0.582,0.256,0.536,0.69,0.23,0.67,-4.80,1.89,0.27
Bless,0.669,0.576,0.586,0.250,0.532,0.72,0.25,0.60,-16.71,10.16,5.11
Bless,0.667,0.567,0.598,0.243,0.530,0.80,0.25,0.63,8.00,-12.62,1.73
Bless,0.675,0.563,0.601,0.254,0.518,0.75,0.26,0.66,-2.77,-4.23,1.44
Bless,0.678,0.564,0.600,0.265,0.514,0.78,0.28,0.65,-4.90,1.27,-2.88
Bless,0.678,0.570,0.605,0.252,0.515,0.72,0.28,0.64,1.22,10.78,-9.71
Bless,0.679,0.571,0.598,0.242,0.505,0.78,0.27,0.69,0.72,-1.46,-0.34
Bless,0.667,0.572,0.600,0.220,0.511,0.71,0.27,0.66,-4.36,-4.80,3.72
Bless,0.670,0.577,0.593,0.223,0.508,0.77,0.29,0.64,0.57,3.42,-1.90
Bless,0.673,0.574,0.590,0.221,0.511,0.63,0.29,0.69,-3.60,2.30,2.06
