Don't Know,0.704,0.447,0.516,0.124,0.445,0.49,-0.15,0.76,-73.13,5.41,-70.79
Don't Know,0.758,0.493,0.549,0.150,0.459,0.54,-0.17,1.32,11.53,38.74,-31.47
Don't Know,0.752,0.499,0.548,0.160,0.462,0.42,-0.19,0.90,2.74,5.07,7.08
Don't Know,0.741,0.489,0.549,0.171,0.462,0.42,-0.21,0.90,0.04,1.35,2.70
Don't Know,0.737,0.477,0.546,0.173,0.462,0.42,-0.19,0.89,-1.26,0.67,-0.96
Don't Know,0.730,0.482,0.547,0.168,0.462,0.48,-0.21,0.83,-0.26,-0.78,3.31
Don't Know,0.723,0.475,0.540,0.107,0.469,0.46,-0.20,0.85,-0.62,1.32,-0.24
Don't Know,0.739,0.468,0.535,0.118,0.470,0.45,-0.20,0.88,-3.55,1.77,-0.48
Don't Know,0.735,0.463,0.537,0.124,0.469,0.47,-0.20,0.86,-4.67,-2.47,-2.99
Don't Know,0.734,0.468,0.537,0.126,0.464,0.46,-0.19,0.86,-1.40,-3.68,0.14
Don't Know,0.727,0.472,0.538,0.133,0.461,0.48,-0.21,0.86,-1.42,-0.17,-2.69
Don't Know,0.721,0.480,0.526,0.149,0.450,0.50,-0.21,0.87,-2.20,-3.07,0.61
Don't Know,0.733,0.467,0.476,0.171,0.453,0.51,-0.19,0.83,-1.30,-1.56,-0.03
Don't Know,0.717,0.457,0.484,0.186,0.451,0.52,-0.22,0.85,-3.23,0.85,-0.66
Don't Know,0.711,0.455,0.496,0.179,0.439,0.50,-0.19,0.82,-0.88,-0.63,-0.63
Don't Know,0.712,0.465,0.496,0.176,0.438,0.51,-0.19,0.84,-2.08,-1.08,-1.54
Don't Know,0.707,0.470,0.501,0.190,0.436,0.52,-0.19,0.82,-0.68,-2.94,0.22
Don't Know,0.680,0.427,0.518,0.192,0.436,0.54,-0.21,0.82,-0.57,1.00,0.63
Don't Know,0.678,0.428,0.522,0.148,0.435,0.56,-0.18,0.81,-4.91,-1.41,-1.62
Don't Know,0.679,0.447,0.524,0.146,0.440,0.58,-0.20,0.79,-2.37,-5.93,-1.14
Don't Know,0.687,0.489,0.535,0.137,0.437,0.58,-0.19,0.80,-3.06,-1.40,-0.84
Don't Know,0.694,0.472,0.531,0.153,0.436,0.59,-0.20,0.79,-3.48,-0.96,-0.70
Don't Know,0.705,0.462,0.549,0.129,0.450,0.62,-0.22,0.76,-6.48,-5.08,-5.59
Don't Know,0.703,0.479,0.550,0.131,0.460,0.63,-0.21,0.77,-2.39,-8.28,-1.09
Don't Know,0.705,0.476,0.546,0.131,0.457,0.66,-0.22,0.72,-5.87,0.85,-1.63
Don't Know,0.708,0.468,0.543,0.142,0.457,0.67,-0.24,0.74,-4.32,3.49,-0.23
Don't Know,0.707,0.473,0.538,0.152,0.476,0.67,-0.22,0.71,-4.75,-4.67,1.34
Don't Know,0.708,0.467,0.531,0.123,0.474,0.71,-0.24,0.70,-4.37,7.92,-1.41
Don't Know,0.725,0.449,0.507,0.128,0.464,0.69,-0.23,0.72,-1.32,-2.17,-3.02
Don't Know,0.719,0.450,0.512,0.129,0.465,0.67,-0.23,0.70,-3.25,2.92,-1.03
