Nose,0.148,0.602,0.143,0.347,0.777,0.79,0.02,0.45,-25.67,-44.76,-23.81
Nose,0.148,0.584,0.139,0.365,0.783,1.02,0.41,0.07,-5.55,-13.20,-9.61
Nose,0.141,0.585,0.138,0.372,0.784,0.99,0.35,0.17,-2.98,5.99,0.42
Nose,0.142,0.584,0.141,0.365,0.778,0.93,0.31,0.18,5.30,-8.44,0.79
Nose,0.139,0.577,0.139,0.367,0.774,0.94,0.31,0.14,-16.94,-0.65,-4.63
Nose,0.132,0.569,0.151,0.466,0.751,0.96,0.34,0.15,-4.63,0.58,0.64
Nose,0.135,0.569,0.152,0.460,0.760,0.96,0.28,0.17,-8.31,-1.67,0.34
Nose,0.133,0.570,0.151,0.433,0.770,0.99,0.28,0.15,-5.97,-2.79,0.04
Nose,0.133,0.564,0.152,0.430,0.766,0.98,0.29,0.15,-3.99,0.88,-1.36
Nose,0.136,0.570,0.149,0.422,0.766,1.00,0.29,0.12,-1.79,-5.00,1.53
Nose,0.137,0.574,0.149,0.442,0.761,0.98,0.27,0.16,-4.75,3.67,-2.05
Nose,0.135,0.569,0.150,0.405,0.764,0.97,0.29,0.15,-15.91,7.00,-7.15
Nose,0.137,0.568,0.147,0.386,0.766,0.94,0.30,0.23,-0.74,5.30,-0.79
Nose,0.119,0.537,0.147,0.399,0.717,0.96,0.30,0.21,0.91,-3.02,-1.60
Nose,0.119,0.532,0.144,0.385,0.719,0.95,0.31,0.17,-3.13,-1.11,-3.74
Nose,0.123,0.533,0.145,0.384,0.722,0.97,0.27,0.25,-4.02,-2.72,-3.06
Nose,0.122,0.543,0.142,0.371,0.725,0.97,0.29,0.22,-1.86,-0.53,1.84
Nose,0.128,0.549,0.140,0.360,0.728,0.96,0.29,0.15,-1.27,2.34,-0.53
Nose,0.125,0.549,0.140,0.371,0.727,0.95,0.31,0.18,-2.79,-0.01,-3.27
Nose,0.126,0.546,0.141,0.352,0.737,0.97,0.28,0.25,-1.83,-0.46,0.05
Nose,0.128,0.551,0.143,0.363,0.735,0.97,0.30,0.17,-3.98,2.59,0.15
Nose,0.132,0.551,0.140,0.382,0.743,0.95,0.30,0.21,-2.66,0.63,-1.30
Nose,0.133,0.561,0.138,0.400,0.749,0.96,0.30,0.19,-3.15,5.50,0.15
Nose,0.136,0.567,0.133,0.379,0.746,0.96,0.28,0.21,0.44,-1.20,-0.63
Nose,0.138,0.571,0.135,0.367,0.754,0.97,0.27,0.23,-7.76,4.72,3.10
Nose,0.137,0.577,0.140,0.369,0.757,0.95,0.25,0.27,-2.96,2.83,3.17
Nose,0.136,0.576,0.141,0.355,0.758,0.94,0.25,0.29,10.69,2.49,3.43
Nose,0.133,0.572,0.139,0.342,0.758,0.95,0.19,0.30,-5.44,-1.95,-2.21
Nose,0.135,0.578,0.137,0.349,0.765,0.96,0.22,0.28,-2.21,-0.50,-1.60
Nose,0.133,0.579,0.134,0.338,0.758,0.96,0.26,0.25,3.09,-5.83,-7.42
