c,43,61,70,27,64,14328,2052,7952,-502,158,280
c,45,62,70,28,66,14356,1668,8012,-391,-104,451
c,46,62,68,28,65,14456,1632,8180,-312,-242,7
c,45,59,69,27,66,14492,1836,8128,-424,-203,-151
c,46,59,70,28,68,14504,1920,7948,-312,-180,-148
c,46,60,70,28,69,14644,1940,7968,-409,62,-141
c,46,60,70,29,61,14388,1792,8008,-323,179,-104
c,48,61,71,27,65,14472,1584,8104,-280,29,-98
c,48,61,70,28,64,14496,1232,7992,-170,27,-140
c,47,61,70,28,63,14832,1020,7736,239,148,-413
c,45,61,71,28,64,14584,1680,7844,302,504,-1159
c,46,61,71,28,65,14348,2648,8240,303,481,-1293
c,46,62,71,29,66,13912,2932,8492,-172,307,-788
c,46,61,70,29,66,14024,2404,8700,540,-429,23
c,46,60,70,29,66,14376,2084,7948,-106,-455,-458
c,45,60,68,29,66,14616,2280,8076,-317,-107,-664
c,46,61,68,29,66,14516,2528,8220,-193,-116,-396
c,45,59,69,29,68,14384,2784,8224,-201,71,-53
c,44,60,70,29,68,14100,2356,8400,-280,-119,90
c,46,60,70,29,69,14352,2548,8376,-348,-427,-72
c,46,61,70,29,68,14308,2588,8248,-487,-734,-190
c,46,60,70,30,66,14532,2644,7924,-978,-903,-208
c,47,59,68,29,66,14640,2180,7636,-806,-992,113
c,47,61,69,28,63,15016,1976,7228,-899,-359,-27
c,47,60,69,29,64,14884,1576,7240,-827,25,-316
c,46,60,70,29,66,14912,2176,7488,-534,72,-451
c,47,60,66,67,66,14804,2500,7576,-249,269,-137
c,47,60,66,53,67,14512,2592,7916,-334,519,-130
c,45,62,66,45,66,14332,2432,8224,-480,352,-142
c,46,61,66,39,66,14420,2308,7992,-609,64,-51
