Never,0.131,0.684,0.083,0.108,0.491,0.59,-0.39,0.01,98.77,39.82,-178.52
Never,0.134,0.680,0.086,0.104,0.499,0.97,0.69,0.34,31.12,89.70,67.76
Never,0.134,0.694,0.086,0.103,0.499,0.67,-0.03,0.93,-3.38,0.47,-1.57
Never,0.137,0.698,0.086,0.105,0.494,0.66,-0.01,0.77,-6.57,3.76,-2.08
Never,0.139,0.704,0.080,0.084,0.492,0.63,-0.03,0.79,-3.47,0.67,-2.44
Never,0.138,0.704,0.086,0.097,0.496,0.67,-0.03,0.75,-1.69,-2.63,-1.54
Never,0.137,0.700,0.089,0.098,0.511,0.66,-0.01,0.76,-0.11,-3.16,-2.15
Never,0.136,0.728,0.076,0.099,0.529,0.70,0.00,0.74,-3.08,-1.05,-1.89
Never,0.138,0.725,0.081,0.088,0.526,0.68,0.01,0.73,-3.34,-2.01,-0.24
Never,0.140,0.716,0.081,0.089,0.528,0.69,0.00,0.74,-2.50,-2.08,-1.21
Never,0.137,0.703,0.085,0.113,0.565,0.69,0.02,0.75,-2.43,-1.62,0.55
Never,0.138,0.704,0.077,0.107,0.552,0.68,0.00,0.74,-2.36,1.13,-1.82
Never,0.139,0.697,0.078,0.103,0.540,0.69,0.03,0.75,-2.71,-0.76,-2.11
Never,0.141,0.706,0.078,0.101,0.533,0.69,0.05,0.70,-2.32,-0.64,-19.11
Never,0.144,0.691,0.085,0.099,0.536,0.73,0.13,0.71,3.53,-8.11,-4.18
Never,0.150,0.678,0.088,0.085,0.550,0.75,0.11,0.67,-3.76,-3.34,-4.34
Never,0.148,0.672,0.086,0.085,0.548,0.77,0.14,0.63,-3.63,-4.37,-1.90
Never,0.148,0.650,0.083,0.082,0.525,0.77,0.13,0.61,-1.48,-3.08,6.63
Never,0.147,0.653,0.081,0.089,0.519,0.78,0.10,0.63,-2.28,-0.92,2.13
Never,0.142,0.650,0.080,0.081,0.513,0.77,0.12,0.64,-3.53,-0.92,-0.99
Never,0.144,0.650,0.077,0.085,0.518,0.78,0.09,0.65,-3.13,0.68,-0.41
Never,0.141,0.660,0.078,0.110,0.519,0.79,0.11,0.64,-3.31,0.25,-0.37
Never,0.140,0.653,0.076,0.100,0.532,0.77,0.09,0.64,0.15,2.11,-1.31
Never,0.140,0.648,0.076,0.112,0.519,0.77,0.13,0.64,-0.84,2.31,-2.18
Never,0.141,0.661,0.076,0.097,0.522,0.78,0.10,0.62,-1.18,-0.53,-0.51
Never,0.145,0.613,0.084,0.112,0.519,0.78,0.10,0.63,-3.70,0.66,-1.24
Never,0.143,0.568,0.083,0.098,0.520,0.79,0.09,0.64,-2.92,0.46,-2.29
Never,0.144,0.582,0.083,0.076,0.525,0.76,0.11,0.64,6.12,-2.14,-18.75
Never,0.141,0.594,0.088,0.077,0.517,0.78,0.22,0.62,-5.06,-6.05,-2.56
Never,0.142,0.600,0.086,0.064,0.518,0.79,0.20,0.61,-5.02,0.69,0.82
