Long Hair,0.114,0.624,0.087,0.117,0.539,0.59,-0.45,0.15,51.53,80.83,55.23
Long Hair,0.112,0.620,0.089,0.111,0.537,-0.20,-0.20,1.42,53.06,20.10,8.55
Long Hair,0.110,0.616,0.088,0.104,0.527,-0.11,-0.12,0.97,4.55,-4.78,-2.61
Long Hair,0.105,0.616,0.085,0.114,0.528,-0.11,-0.08,0.98,-1.12,2.69,-3.11
Long Hair,0.100,0.621,0.082,0.114,0.524,-0.10,-0.01,0.99,-3.66,4.85,-8.52
Long Hair,0.100,0.610,0.081,0.011,0.527,-0.09,-0.06,0.95,-0.24,1.92,-13.11
Long Hair,0.097,0.610,0.082,0.035,0.521,-0.09,-0.03,0.98,-3.44,1.99,-0.17
Long Hair,0.104,0.603,0.085,0.047,0.524,-0.11,-0.07,0.98,-5.92,4.70,3.77
Long Hair,0.107,0.603,0.081,0.051,0.539,-0.08,-0.06,0.96,4.93,-5.46,-4.98
Long Hair,0.113,0.597,0.079,0.069,0.543,-0.07,-0.03,1.00,-3.36,0.00,-1.73
Long Hair,0.114,0.603,0.076,0.078,0.540,-0.06,-0.02,0.99,-3.05,0.53,0.73
Long Hair,0.110,0.608,0.076,0.078,0.542,-0.08,-0.03,0.99,-2.22,-2.75,-2.49
Long Hair,0.108,0.608,0.078,0.087,0.544,-0.07,-0.01,1.00,-3.31,-1.61,-1.48
Long Hair,0.116,0.606,0.077,0.090,0.512,-0.07,-0.04,1.00,-2.61,-0.62,-1.08
Long Hair,0.113,0.607,0.077,0.076,0.518,-0.07,-0.07,0.97,3.49,2.56,-6.95
Long Hair,0.113,0.608,0.077,0.100,0.518,-0.04,-0.05,0.98,-4.69,-4.89,-7.31
Long Hair,0.108,0.605,0.077,0.104,0.511,0.04,-0.03,1.01,-4.45,-0.69,-4.00
Long Hair,0.109,0.607,0.074,0.119,0.517,0.05,-0.05,0.97,-2.99,0.09,0.21
Long Hair,0.111,0.605,0.076,0.129,0.514,0.00,-0.00,1.00,-0.58,3.18,4.84
Long Hair,0.113,0.612,0.075,0.123,0.512,-0.07,-0.03,0.99,3.79,1.15,-2.65
Long Hair,0.116,0.619,0.075,0.122,0.519,-0.05,-0.01,0.98,-3.80,0.27,-3.55
Long Hair,0.116,0.623,0.070,0.133,0.520,-0.02,-0.01,0.97,-4.84,2.08,4.89
Long Hair,0.113,0.624,0.069,0.131,0.526,-0.05,-0.00,0.99,1.14,-0.67,-1.01
Long Hair,0.115,0.630,0.071,0.137,0.527,-0.03,0.03,0.96,-0.82,0.66,-4.95
Long Hair,0.105,0.630,0.072,0.134,0.521,-0.00,0.04,0.96,-4.14,1.06,-1.33
Long Hair,0.103,0.625,0.073,0.126,0.518,-0.00,0.04,0.98,-0.59,-2.53,-6.30
Long Hair,0.105,0.624,0.076,0.110,0.520,-0.00,0.05,0.99,-1.72,0.65,-7.58
Long Hair,0.100,0.620,0.076,0.121,0.528,-0.02,0.02,1.00,-2.82,-0.12,-8.44
Long Hair,0.102,0.617,0.078,0.122,0.531,0.01,0.04,0.96,-1.74,1.60,-1.18
Long Hair,0.105,0.632,0.079,0.114,0.543,0.00,0.01,0.98,-1.62,2.00,2.32
