b,23,59,66,65,48,15932,836,5116,-677,-243,-57
b,22,60,68,63,50,15184,1120,6064,211,1039,447
b,23,56,68,63,48,15392,740,6564,-1556,-280,68
b,23,53,71,73,48,15000,232,7472,-1536,106,-345
b,24,54,75,50,38,14768,568,7812,-472,210,-209
b,24,53,71,50,44,14796,380,7796,61,87,180
b,24,57,68,56,47,14932,64,7648,258,65,216
b,23,57,68,58,50,14752,184,7688,245,-242,214
b,22,54,64,54,50,14888,408,7624,-557,-178,-140
b,23,56,64,54,50,14868,380,7476,-1101,-136,-692
b,22,92,68,69,53,14952,432,7556,-693,-17,-397
b,24,76,66,58,48,14864,680,7480,-245,73,-43
b,24,70,66,58,50,14916,676,7556,383,-175,399
b,24,67,66,60,48,14720,316,7508,528,26,119
b,23,65,66,60,50,14860,868,7340,-1490,-100,-526
b,22,62,66,63,51,14968,304,7520,-1795,156,-500
b,30,60,64,60,50,15132,348,7316,-845,72,-418
b,26,39,40,4,47,15112,352,7272,1101,-28,501
b,25,50,48,21,46,15120,496,7220,1194,-95,556
b,25,53,53,30,46,14920,464,7292,-1587,-526,-785
b,24,53,53,41,45,15024,364,7024,-1696,-338,-601
b,23,54,60,41,46,15376,600,6360,-1077,-112,-552
b,22,53,64,58,47,15332,640,6588,747,130,380
b,21,100,77,82,46,15296,756,6756,1628,57,947
b,22,87,75,76,46,15332,540,6800,-503,-261,-341
b,22,73,75,69,50,15372,312,6636,-2905,-265,-1105
b,22,70,73,63,49,15528,268,6620,-1857,282,-1142
b,20,62,71,60,45,15280,260,6644,368,269,301
b,20,62,60,58,45,15296,88,6948,1901,65,1042
b,21,62,66,60,50,14968,140,7108,1438,16,778
