Feminine,0.396,0.631,0.192,0.252,0.276,0.94,0.12,0.42,-4.24,0.18,-1.40
Feminine,0.390,0.631,0.194,0.253,0.281,0.97,0.15,0.43,-2.27,-1.08,0.30
Feminine,0.372,0.595,0.165,0.291,0.245,0.93,0.16,0.43,-8.15,-6.82,4.49
Feminine,0.376,0.600,0.168,0.286,0.248,0.86,0.15,0.38,-2.51,-8.92,7.86
Feminine,0.376,0.606,0.170,0.282,0.250,0.81,0.14,0.31,4.14,-1.24,2.90
Feminine,0.375,0.609,0.182,0.280,0.254,0.78,0.14,0.27,13.80,17.02,-3.60
Feminine,0.417,0.532,0.232,0.288,0.249,0.74,0.17,0.25,27.53,44.44,-7.15
Feminine,0.413,0.543,0.226,0.283,0.249,0.73,0.19,0.34,30.95,77.38,-7.49
Feminine,0.412,0.559,0.219,0.280,0.253,0.72,0.13,0.60,19.47,74.04,-8.12
Feminine,0.410,0.569,0.217,0.278,0.255,0.94,0.19,0.81,30.29,47.31,-14.20
Feminine,0.405,0.578,0.212,0.275,0.260,1.14,0.16,0.88,11.33,10.50,-27.04
Feminine,0.403,0.563,0.207,0.271,0.254,1.13,0.19,0.85,-0.04,-30.44,-19.08
Feminine,0.401,0.573,0.205,0.269,0.256,1.08,0.25,0.66,-11.47,-59.41,7.91
Feminine,0.402,0.585,0.205,0.269,0.255,0.98,0.27,0.53,-41.67,-54.93,26.93
Feminine,0.393,0.594,0.201,0.267,0.258,0.94,0.21,0.48,-48.54,-62.81,33.34
Feminine,0.407,0.519,0.166,0.245,0.281,0.89,0.11,0.33,-15.50,-77.14,31.50
Feminine,0.404,0.536,0.165,0.247,0.278,0.79,0.17,0.25,-11.73,-67.11,16.96
Feminine,0.389,0.551,0.161,0.249,0.276,0.69,0.20,0.19,7.66,-39.02,14.45
Feminine,0.387,0.559,0.167,0.250,0.270,0.70,0.15,0.17,14.53,-6.07,14.13
Feminine,0.406,0.664,0.153,0.268,0.263,0.72,0.05,0.18,15.46,26.64,3.06
Feminine,0.406,0.664,0.160,0.267,0.265,0.77,0.03,0.23,42.87,48.63,-4.79
Feminine,0.404,0.662,0.163,0.267,0.291,0.77,0.09,0.42,66.80,67.71,-14.62
Feminine,0.402,0.660,0.171,0.266,0.287,0.95,0.22,0.51,86.65,59.56,-40.76
Feminine,0.411,0.631,0.174,0.265,0.289,1.10,0.26,0.54,27.51,35.04,-53.75
Feminine,0.410,0.626,0.172,0.265,0.283,1.16,0.22,0.55,5.30,20.84,-45.18
Feminine,0.407,0.626,0.175,0.265,0.286,1.06,0.28,0.51,-5.01,9.86,-21.90
Feminine,0.405,0.626,0.176,0.264,0.285,0.94,0.35,0.53,-20.51,9.69,-3.82
Feminine,0.404,0.627,0.177,0.265,0.284,0.84,0.38,0.52,-17.37,1.46,11.27
Feminine,0.379,0.632,0.161,0.260,0.278,0.82,0.30,0.48,-11.60,-3.68,14.98
Feminine,0.378,0.634,0.147,0.259,0.274,0.82,0.26,0.44,-7.09,-4.62,10.95
