6,0.893,0.322,0.106,0.581,0.077,0.57,-0.36,0.74,-1.50,1.69,-1.78
6,0.893,0.325,0.109,0.588,0.081,0.57,-0.34,0.75,-2.36,2.05,-0.47
6,0.895,0.316,0.106,0.600,0.069,0.55,-0.35,0.75,5.27,2.61,2.53
6,0.894,0.315,0.107,0.597,0.066,0.57,-0.35,0.73,4.65,2.66,4.70
6,0.894,0.315,0.109,0.593,0.061,0.61,-0.36,0.73,-12.01,-3.89,-8.50
6,0.890,0.312,0.109,0.599,0.043,0.56,-0.40,0.75,5.92,5.37,-12.42
6,0.890,0.302,0.108,0.595,0.079,0.55,-0.27,0.79,4.21,-1.40,-9.40
6,0.900,0.299,0.108,0.599,0.114,0.54,-0.28,0.71,19.76,11.18,3.21
6,0.906,0.306,0.097,0.593,0.139,0.58,-0.39,0.78,-22.44,-3.04,6.01
6,0.913,0.320,0.050,0.604,0.099,0.58,-0.38,0.82,-6.95,-3.98,-3.44
6,0.919,0.324,0.062,0.607,0.135,0.55,-0.27,0.75,1.56,-5.26,-1.70
6,0.917,0.317,0.069,0.602,0.148,0.57,-0.32,0.74,-10.30,-8.70,3.46
6,0.917,0.334,0.080,0.597,0.255,0.57,-0.38,0.73,-17.56,-8.12,3.60
6,0.913,0.326,0.091,0.593,0.250,0.60,-0.38,0.73,-3.64,-3.44,0.24
6,0.914,0.329,0.093,0.602,0.255,0.58,-0.35,0.73,-2.11,0.88,-0.18
6,0.910,0.327,0.093,0.598,0.250,0.59,-0.36,0.73,-1.75,2.15,-0.66
6,0.908,0.340,0.095,0.588,0.255,0.58,-0.35,0.75,-1.97,1.83,-0.63
6,0.905,0.351,0.088,0.593,0.259,0.57,-0.36,0.74,-1.50,1.52,-1.66
6,0.903,0.340,0.084,0.590,0.253,0.58,-0.35,0.76,-2.80,0.68,-0.56
6,0.903,0.336,0.080,0.589,0.248,0.58,-0.35,0.74,-3.04,-0.02,-0.56
6,0.888,0.353,0.067,0.607,0.275,0.58,-0.36,0.74,-1.69,1.36,-0.67
6,0.889,0.347,0.071,0.599,0.263,0.58,-0.35,0.73,-2.75,1.08,-0.27
6,0.890,0.350,0.080,0.597,0.257,0.58,-0.35,0.74,-2.82,-0.37,-0.40
6,0.892,0.347,0.084,0.591,0.247,0.57,-0.36,0.75,-2.40,-1.22,-0.27
6,0.900,0.337,0.077,0.589,0.243,0.58,-0.36,0.73,-1.73,-0.71,0.31
6,0.897,0.323,0.081,0.596,0.247,0.58,-0.36,0.74,-2.24,-0.18,-0.15
6,0.898,0.326,0.082,0.603,0.245,0.57,-0.34,0.74,-3.08,-0.89,-0.34
6,0.896,0.276,0.085,0.592,0.240,0.58,-0.35,0.74,-2.37,0.72,-0.34
6,0.815,0.281,0.087,0.585,0.235,0.58,-0.34,0.74,-2.70,-0.15,-0.86
6,0.827,0.281,0.091,0.583,0.233,0.57,-0.36,0.74,-2.21,0.77,-1.27
