p,32,29,58,26,93,-6056,4244,14124,-551,89,122
p,31,34,58,27,91,-6080,4080,13892,-362,-126,86
p,31,33,58,24,93,-6244,4200,13964,-335,76,-126
p,31,34,58,27,91,-6096,4300,14032,-154,-175,-27
p,33,34,60,28,92,-6124,4364,14140,-249,-479,-90
p,33,35,60,27,83,-5564,4492,13876,-257,-325,196
p,33,35,60,28,86,-5504,4568,13932,-524,70,80
p,33,35,61,31,88,-5892,4380,14120,-351,228,461
p,33,33,62,31,91,-5908,4536,13904,-477,694,383
p,33,33,61,30,91,-6332,4124,14240,-552,196,-193
p,33,33,60,31,91,-5952,4216,14000,-426,-40,-255
p,34,33,60,31,91,-5808,4216,13956,-429,33,30
p,33,36,58,30,93,-5828,4140,13872,-339,426,-151
p,34,37,59,34,92,-6192,4156,14000,-432,46,-275
p,34,37,59,33,90,-6080,4232,13992,-268,-102,-57
p,31,38,60,32,90,-6144,4232,13968,-264,43,-144
p,33,37,60,29,96,-5928,4532,14052,-190,-149,-114
p,33,37,60,33,92,-6088,4540,13964,-586,176,-338
p,33,37,60,31,100,-6144,4276,14100,-377,81,448
p,33,37,60,30,99,-6176,3900,13980,-424,91,-133
p,34,35,64,29,99,-6012,4016,14100,-106,-113,-153
p,35,34,60,29,97,-5952,4208,13988,-117,165,-343
p,35,35,60,28,95,-6184,4424,13896,-245,5,-225
p,35,36,60,29,94,-6284,4312,14028,-305,186,-59
p,35,37,58,22,100,-6408,4088,14036,-276,-119,103
p,35,37,60,27,97,-6116,4212,13928,-482,379,-288
p,34,37,61,29,98,-6084,4068,13868,-182,23,-205
p,34,36,60,36,96,-6196,4520,14064,-346,27,-426
p,33,35,57,31,100,-6232,4320,13872,-372,70,-106
p,33,35,56,28,98,-6116,4316,13944,-409,202,14
