i,0.533,0.443,0.792,0.766,0.584,0.91,0.09,0.48,-3.76,3.43,1.70
i,0.530,0.447,0.794,0.761,0.577,0.90,0.09,0.46,-4.96,0.82,0.53
i,0.551,0.457,0.814,0.734,0.622,0.89,0.09,0.44,-2.47,0.06,1.21
i,0.586,0.447,0.807,0.728,0.606,0.92,0.08,0.44,-4.66,-0.59,-0.67
i,0.588,0.434,0.811,0.735,0.611,0.92,0.12,0.45,-2.99,0.35,-1.86
i,0.695,0.441,0.785,0.731,0.602,0.92,0.08,0.45,-3.62,0.05,-1.27
i,0.697,0.450,0.777,0.733,0.613,0.91,0.12,0.47,-3.12,-0.32,0.28
i,0.676,0.441,0.776,0.729,0.625,0.91,0.08,0.45,-1.58,-0.30,-0.27
i,0.673,0.437,0.784,0.731,0.610,0.90,0.09,0.46,-3.31,-0.27,-0.58
i,0.659,0.442,0.815,0.734,0.599,0.90,0.09,0.45,-2.86,1.44,-1.10
i,0.639,0.447,0.831,0.730,0.580,0.91,0.09,0.45,-2.51,1.39,-0.92
i,0.652,0.690,0.854,0.728,0.632,0.91,0.09,0.47,-2.26,-0.31,-0.73
i,0.652,0.639,0.854,0.729,0.622,0.90,0.09,0.47,-2.02,-2.31,-0.36
i,0.636,0.615,0.855,0.726,0.603,0.91,0.08,0.43,-1.55,0.15,-1.24
i,0.472,0.585,0.864,0.721,0.602,0.92,0.10,0.45,-4.80,5.72,-3.09
i,0.499,0.567,0.867,0.726,0.615,0.89,0.12,0.48,-5.95,3.99,1.34
i,0.503,0.541,0.847,0.730,0.612,0.90,0.07,0.48,-3.53,-2.19,1.66
i,0.510,0.533,0.847,0.735,0.599,0.91,0.08,0.44,-1.91,-3.69,-0.19
i,0.540,0.515,0.840,0.746,0.606,0.91,0.10,0.44,-2.98,-1.00,-1.92
i,0.545,0.513,0.851,0.731,0.640,0.91,0.10,0.46,-2.27,2.21,-1.53
i,0.562,0.508,0.893,0.733,0.626,0.91,0.08,0.46,-2.57,2.23,-0.91
i,0.558,0.502,0.887,0.739,0.614,0.91,0.08,0.47,-2.82,1.62,-0.82
i,0.577,0.510,0.886,0.740,0.597,0.90,0.09,0.45,-3.15,-0.06,-0.56
i,0.576,0.510,0.892,0.736,0.590,0.91,0.08,0.44,-1.64,0.49,-0.24
i,0.561,0.519,0.877,0.746,0.599,0.91,0.08,0.46,-3.08,0.53,-0.66
i,0.567,0.503,0.862,0.745,0.585,0.90,0.10,0.46,-1.48,0.82,-1.67
i,0.574,0.489,0.854,0.747,0.572,0.91,0.09,0.47,-2.10,-0.24,-1.34
i,0.567,0.477,0.842,0.745,0.565,0.91,0.09,0.46,-1.77,-0.76,-0.61
i,0.583,0.486,0.829,0.734,0.559,0.90,0.08,0.46,-1.75,-0.21,-0.74
i,0.586,0.485,0.817,0.734,0.564,0.91,0.09,0.46,-2.34,0.88,-1.13
