Cisgender,0.834,0.520,0.227,0.135,0.554,0.52,0.07,0.28,-12.78,-70.57,154.73
Cisgender,0.835,0.515,0.235,0.134,0.546,0.79,-0.21,0.30,-7.51,58.53,-104.57
Cisgender,0.837,0.516,0.239,0.130,0.552,0.89,-0.20,0.44,-2.92,-5.11,6.40
Cisgender,0.846,0.517,0.239,0.113,0.547,0.89,-0.17,0.43,0.14,-2.01,-0.73
Cisgender,0.838,0.510,0.238,0.112,0.550,0.89,-0.18,0.44,-0.55,0.05,-2.49
Cisgender,0.835,0.510,0.238,0.110,0.554,0.89,-0.21,0.45,-4.80,-1.42,-0.16
Cisgender,0.832,0.505,0.235,0.087,0.549,0.91,-0.23,0.43,-1.17,1.94,-3.11
Cisgender,0.835,0.499,0.231,0.087,0.558,0.88,-0.22,0.42,3.34,-6.63,1.77
Cisgender,0.832,0.502,0.234,0.089,0.557,0.92,-0.20,0.42,-0.01,-2.56,-3.04
Cisgender,0.833,0.498,0.241,0.089,0.550,0.88,-0.22,0.43,-5.46,0.37,0.66
Cisgender,0.830,0.493,0.238,0.099,0.543,0.92,-0.21,0.40,-6.05,-2.50,2.24
Cisgender,0.832,0.498,0.240,0.120,0.534,0.91,-0.25,0.35,-9.92,9.07,0.45
Cisgender,0.836,0.502,0.243,0.110,0.527,0.88,-0.29,0.43,-8.63,-0.06,-1.02
Cisgender,0.837,0.502,0.240,0.095,0.531,0.94,-0.28,0.44,-4.44,-2.95,-2.24
Cisgender,0.833,0.498,0.247,0.095,0.535,0.93,-0.32,0.36,-7.55,-1.30,5.73
Cisgender,0.832,0.496,0.249,0.112,0.533,0.93,-0.36,0.35,7.69,0.12,-3.96
Cisgender,0.859,0.509,0.238,0.032,0.560,0.91,-0.39,0.29,2.15,-8.07,9.91
Cisgender,0.851,0.512,0.237,0.026,0.555,0.92,-0.38,0.28,7.50,5.10,-2.70
Cisgender,0.850,0.507,0.245,0.038,0.550,0.92,-0.40,0.26,-9.67,-0.18,6.22
Cisgender,0.852,0.502,0.250,0.046,0.535,0.92,-0.40,0.25,-1.24,-4.44,2.56
Cisgender,0.851,0.504,0.250,0.064,0.547,0.89,-0.43,0.26,-3.56,3.60,-6.77
Cisgender,0.828,0.480,0.249,0.057,0.521,0.88,-0.39,0.33,-5.19,0.00,-4.18
Cisgender,0.832,0.481,0.252,0.078,0.520,0.87,-0.48,0.25,-16.77,-3.30,7.92
Cisgender,0.835,0.482,0.252,0.078,0.528,0.89,-0.47,0.26,-0.81,-2.53,-2.27
Cisgender,0.832,0.485,0.258,0.066,0.536,0.90,-0.49,0.14,4.82,-4.96,-0.11
Cisgender,0.819,0.484,0.283,0.008,0.578,0.87,-0.52,0.17,2.75,-4.54,0.11
Cisgender,0.815,0.490,0.274,0.046,0.583,0.88,-0.51,0.15,-2.87,-4.82,-0.89
Cisgender,0.821,0.494,0.266,0.073,0.576,0.89,-0.49,0.16,5.88,-14.30,-3.72
Cisgender,0.828,0.500,0.262,0.101,0.570,0.81,-0.59,0.22,-13.96,-1.89,-2.57
Cisgender,0.833,0.501,0.252,0.106,0.572,0.88,-0.51,0.14,-2.02,-0.46,-0.96
