8,0.407,0.311,0.743,0.682,0.640,0.93,0.16,0.36,-3.00,0.49,-1.07
8,0.411,0.304,0.742,0.680,0.640,0.93,0.14,0.38,-8.15,1.44,0.41
8,0.412,0.297,0.736,0.680,0.638,0.94,0.12,0.38,-3.59,0.76,2.88
8,0.347,0.237,0.749,0.655,0.645,0.95,0.14,0.38,-3.19,-0.42,2.44
8,0.349,0.246,0.746,0.656,0.643,0.95,0.12,0.37,-5.79,0.77,1.37
8,0.355,0.254,0.746,0.660,0.641,0.94,0.13,0.39,-3.16,2.52,-1.04
8,0.364,0.261,0.740,0.657,0.639,0.93,0.14,0.39,-1.76,1.76,-0.02
8,0.383,0.267,0.742,0.652,0.682,0.93,0.14,0.39,-2.36,-0.32,1.53
8,0.378,0.266,0.738,0.656,0.674,0.93,0.13,0.38,-3.31,-0.11,1.37
8,0.377,0.268,0.738,0.652,0.667,0.94,0.13,0.38,-3.44,0.60,2.86
8,0.381,0.271,0.737,0.656,0.663,0.95,0.11,0.37,-3.08,1.32,2.17
8,0.386,0.267,0.732,0.660,0.663,0.94,0.10,0.38,-4.27,2.50,1.05
8,0.411,0.276,0.736,0.642,0.663,0.94,0.11,0.38,-4.76,3.60,1.20
8,0.405,0.279,0.738,0.647,0.652,0.94,0.11,0.39,-5.18,2.19,0.63
8,0.408,0.276,0.730,0.650,0.651,0.93,0.11,0.40,-5.84,1.95,-0.27
8,0.409,0.274,0.725,0.654,0.648,0.94,0.10,0.39,-3.96,2.60,0.38
8,0.401,0.295,0.742,0.701,0.644,0.95,0.10,0.38,-5.67,5.05,-1.92
8,0.574,0.311,0.740,0.697,0.645,0.92,0.11,0.40,-6.82,4.89,-2.95
8,0.547,0.309,0.740,0.695,0.639,0.92,0.11,0.42,-7.81,4.53,-2.87
8,0.527,0.306,0.734,0.693,0.641,0.92,0.11,0.43,-6.47,3.95,-2.07
8,0.504,0.300,0.734,0.686,0.642,0.92,0.12,0.42,-5.06,3.41,-0.68
8,0.491,0.292,0.728,0.683,0.640,0.92,0.10,0.42,-2.53,0.54,0.21
8,0.482,0.299,0.730,0.671,0.640,0.93,0.10,0.41,-1.10,0.78,-0.22
8,0.470,0.298,0.724,0.676,0.638,0.93,0.12,0.42,0.98,0.40,-0.34
8,0.453,0.303,0.720,0.680,0.637,0.93,0.10,0.41,-1.11,1.15,-1.69
8,0.465,0.314,0.715,0.668,0.619,0.92,0.13,0.42,-1.15,0.07,-0.49
8,0.450,0.321,0.717,0.662,0.620,0.92,0.10,0.42,-1.58,1.37,-1.11
8,0.444,0.317,0.719,0.664,0.624,0.92,0.12,0.42,1.48,-0.10,-0.84
8,0.440,0.307,0.722,0.669,0.630,0.93,0.12,0.41,-3.02,-2.62,-0.86
8,0.436,0.312,0.722,0.690,0.654,0.93,0.11,0.41,-1.10,-1.27,1.39
